bn,b,h,t
0,23,37,31
0,24,37,31
4,25,37,31
0,26,37,31
0,27,37,31
0,28,37,31
1,29,37,31
1,30,37,31
0,31,37,31
1,1,38,31
0,2,38,31
5,3,38,31
12,4,38,31
1,5,38,31
0,6,38,31
2,7,38,31
0,8,38,31
0,9,38,31
0,10,38,31
3,11,38,31
0,12,38,31
13,13,38,31
1,14,38,31
10,15,38,31
0,16,38,31
0,17,38,31
0,18,38,31
0,19,38,31
0,20,38,31
1,21,38,31
2,22,38,31
0,23,38,31
0,24,38,31
8,25,38,31
0,26,38,31
0,27,38,31
0,28,38,31
0,29,38,31
0,30,38,31
0,31,38,31
0,1,39,31
2,2,39,31
3,3,39,31
11,4,39,31
2,5,39,31
1,6,39,31
2,7,39,31
1,8,39,31
0,9,39,31
0,10,39,31
3,11,39,31
0,12,39,31
13,13,39,31
1,14,39,31
8,15,39,31
1,16,39,31
0,17,39,31
0,18,39,31
0,19,39,31
0,20,39,31
0,21,39,31
0,22,39,31
0,23,39,31
0,24,39,31
9,25,39,31
0,26,39,31
0,27,39,31
0,28,39,31
1,29,39,31
1,30,39,31
0,31,39,31
0,1,40,31
0,2,40,31
11,3,40,31
16,4,40,31
0,5,40,31
0,6,40,31
1,7,40,31
0,8,40,31
0,9,40,31
2,10,40,31
3,11,40,31
0,12,40,31
7,13,40,31
1,14,40,31
3,15,40,31
0,16,40,31
0,17,40,31
0,18,40,31
1,19,40,31
0,20,40,31
0,21,40,31
4,22,40,31
0,23,40,31
1,24,40,31
6,25,40,31
1,26,40,31
0,27,40,31
0,28,40,31
1,29,40,31
1,30,40,31
0,31,40,31
0,1,41,31
1,2,41,31
2,3,41,31
12,4,41,31
0,5,41,31
0,6,41,31
2,7,41,31
3,8,41,31
0,9,41,31
0,10,41,31
3,11,41,31
0,12,41,31
14,13,41,31
0,14,41,31
8,15,41,31
0,16,41,31
0,17,41,31
0,18,41,31
0,19,41,31
0,20,41,31
1,21,41,31
5,22,41,31
0,23,41,31
0,24,41,31
8,25,41,31
0,26,41,31
0,27,41,31
0,28,41,31
0,29,41,31
0,30,41,31
0,31,41,31
0,1,42,31
1,2,42,31
3,3,42,31
19,4,42,31
0,5,42,31
0,6,42,31
4,7,42,31
0,8,42,31
0,9,42,31
2,10,42,31
3,11,42,31
0,12,42,31
6,13,42,31
1,14,42,31
8,15,42,31
0,16,42,31
1,17,42,31
0,18,42,31
2,19,42,31
0,20,42,31
0,21,42,31
1,22,42,31
0,23,42,31
1,24,42,31
5,25,42,31
0,26,42,31
0,27,42,31
0,28,42,31
0,29,42,31
2,30,42,31
0,31,42,31
1,1,43,31
1,2,43,31
7,3,43,31
16,4,43,31
1,5,43,31
0,6,43,31
2,7,43,31
0,8,43,31
0,9,43,31
1,10,43,31
3,11,43,31
0,12,43,31
12,13,43,31
1,14,43,31
3,15,43,31
0,16,43,31
0,17,43,31
0,18,43,31
2,19,43,31
0,20,43,31
0,21,43,31
5,22,43,31
0,23,43,31
0,24,43,31
4,25,43,31
0,26,43,31
0,27,43,31
0,28,43,31
0,29,43,31
0,30,43,31
0,31,43,31
1,1,44,31
0,2,44,31
6,3,44,31
10,4,44,31
1,5,44,31
0,6,44,31
1,7,44,31
1,8,44,31
0,9,44,31
0,10,44,31
5,11,44,31
0,12,44,31
15,13,44,31
1,14,44,31
9,15,44,31
0,16,44,31
0,17,44,31
0,18,44,31
0,19,44,31
0,20,44,31
0,21,44,31
3,22,44,31
0,23,44,31
0,24,44,31
6,25,44,31
0,26,44,31
0,27,44,31
0,28,44,31
0,29,44,31
0,30,44,31
0,31,44,31
1,1,45,31
1,2,45,31
5,3,45,31
11,4,45,31
1,5,45,31
0,6,45,31
2,7,45,31
1,8,45,31
1,9,45,31
0,10,45,31
4,11,45,31
0,12,45,31
7,13,45,31
2,14,45,31
12,15,45,31
0,16,45,31
0,17,45,31
0,18,45,31
2,19,45,31
0,20,45,31
0,21,45,31
2,22,45,31
0,23,45,31
0,24,45,31
6,25,45,31
1,26,45,31
0,27,45,31
0,28,45,31
0,29,45,31
0,30,45,31
0,31,45,31
0,1,46,31
1,2,46,31
11,3,46,31
12,4,46,31
1,5,46,31
0,6,46,31
1,7,46,31
0,8,46,31
0,9,46,31
2,10,46,31
3,11,46,31
0,12,46,31
11,13,46,31
2,14,46,31
4,15,46,31
0,16,46,31
0,17,46,31
0,18,46,31
4,19,46,31
0,20,46,31
0,21,46,31
1,22,46,31
0,23,46,31
0,24,46,31
6,25,46,31
0,26,46,31
0,27,46,31
0,28,46,31
0,29,46,31
0,30,46,31
0,31,46,31
1,1,47,31
0,2,47,31
5,3,47,31
12,4,47,31
2,5,47,31
0,6,47,31
1,7,47,31
0,8,47,31
0,9,47,31
0,10,47,31
1,11,47,31
0,12,47,31
12,13,47,31
1,14,47,31
9,15,47,31
0,16,47,31
0,17,47,31
0,18,47,31
1,19,47,31
0,20,47,31
0,21,47,31
5,22,47,31
0,23,47,31
0,24,47,31
8,25,47,31
0,26,47,31
0,27,47,31
0,28,47,31
1,29,47,31
0,30,47,31
0,31,47,31
0,1,48,31
2,2,48,31
8,3,48,31
14,4,48,31
2,5,48,31
0,6,48,31
0,7,48,31
1,8,48,31
0,9,48,31
0,10,48,31
1,11,48,31
0,12,48,31
11,13,48,31
1,14,48,31
10,15,48,31
0,16,48,31
1,17,48,31
0,18,48,31
0,19,48,31
0,20,48,31
0,21,48,31
2,22,48,31
0,23,48,31
0,24,48,31
5,25,48,31
0,26,48,31
0,27,48,31
1,28,48,31
0,29,48,31
0,30,48,31
0,31,48,31
3,1,49,31
0,2,49,31
10,3,49,31
13,4,49,31
1,5,49,31
0,6,49,31
1,7,49,31
1,8,49,31
0,9,49,31
0,10,49,31
0,11,49,31
0,12,49,31
11,13,49,31
2,14,49,31
10,15,49,31
0,16,49,31
0,17,49,31
0,18,49,31
0,19,49,31
0,20,49,31
0,21,49,31
1,22,49,31
0,23,49,31
1,24,49,31
5,25,49,31
0,26,49,31
0,27,49,31
0,28,49,31
0,29,49,31
0,30,49,31
0,31,49,31
0,1,50,31
0,2,50,31
5,3,50,31
11,4,50,31
0,5,50,31
0,6,50,31
1,7,50,31
0,8,50,31
0,9,50,31
0,10,50,31
1,11,50,31
0,12,50,31
13,13,50,31
3,14,50,31
6,15,50,31
1,16,50,31
0,17,50,31
0,18,50,31
0,19,50,31
0,20,50,31
0,21,50,31
6,22,50,31
0,23,50,31
2,24,50,31
9,25,50,31
0,26,50,31
0,27,50,31
0,28,50,31
0,29,50,31
1,30,50,31
0,31,50,31
2,1,51,31
0,2,51,31
6,3,51,31
14,4,51,31
1,5,51,31
0,6,51,31
2,7,51,31
0,8,51,31
0,9,51,31
0,10,51,31
2,11,51,31
0,12,51,31
6,13,51,31
1,14,51,31
11,15,51,31
1,16,51,31
0,17,51,31
0,18,51,31
2,19,51,31
0,20,51,31
0,21,51,31
4,22,51,31
0,23,51,31
0,24,51,31
7,25,51,31
0,26,51,31
0,27,51,31
0,28,51,31
0,29,51,31
0,30,51,31
0,31,51,31
0,1,52,31
4,2,52,31
9,3,52,31
10,4,52,31
1,5,52,31
0,6,52,31
3,7,52,31
0,8,52,31
0,9,52,31
0,10,52,31
0,11,52,31
0,12,52,31
11,13,52,31
1,14,52,31
8,15,52,31
0,16,52,31
0,17,52,31
0,18,52,31
1,19,52,31
0,20,52,31
0,21,52,31
3,22,52,31
0,23,52,31
0,24,52,31
7,25,52,31
0,26,52,31
0,27,52,31
0,28,52,31
0,29,52,31
1,30,52,31
0,31,52,31
1,1,53,31
1,2,53,31
5,3,53,31
8,4,53,31
3,5,53,31
0,6,53,31
4,7,53,31
2,8,53,31
0,9,53,31
0,10,53,31
1,11,53,31
0,12,53,31
13,13,53,31
2,14,53,31
9,15,53,31
0,16,53,31
0,17,53,31
0,18,53,31
0,19,53,31
0,20,53,31
0,21,53,31
4,22,53,31
0,23,53,31
0,24,53,31
6,25,53,31
0,26,53,31
0,27,53,31
0,28,53,31
0,29,53,31
0,30,53,31
0,31,53,31
0,1,54,31
0,2,54,31
8,3,54,31
13,4,54,31
1,5,54,31
0,6,54,31
1,7,54,31
1,8,54,31
0,9,54,31
0,10,54,31
1,11,54,31
0,12,54,31
17,13,54,31
1,14,54,31
8,15,54,31
0,16,54,31
0,17,54,31
0,18,54,31
1,19,54,31
0,20,54,31
0,21,54,31
1,22,54,31
0,23,54,31
0,24,54,31
5,25,54,31
0,26,54,31
0,27,54,31
0,28,54,31
0,29,54,31
1,30,54,31
0,31,54,31
2,1,55,31
0,2,55,31
9,3,55,31
12,4,55,31
1,5,55,31
0,6,55,31
1,7,55,31
0,8,55,31
0,9,55,31
0,10,55,31
3,11,55,31
0,12,55,31
10,13,55,31
3,14,55,31
6,15,55,31
0,16,55,31
0,17,55,31
0,18,55,31
1,19,55,31
0,20,55,31
0,21,55,31
4,22,55,31
0,23,55,31
1,24,55,31
4,25,55,31
0,26,55,31
0,27,55,31
0,28,55,31
1,29,55,31
1,30,55,31
0,31,55,31
0,1,56,31
1,2,56,31
8,3,56,31
16,4,56,31
1,5,56,31
0,6,56,31
1,7,56,31
0,8,56,31
0,9,56,31
0,10,56,31
4,11,56,31
0,12,56,31
13,13,56,31
1,14,56,31
7,15,56,31
0,16,56,31
0,17,56,31
0,18,56,31
1,19,56,31
0,20,56,31
0,21,56,31
1,22,56,31
0,23,56,31
0,24,56,31
5,25,56,31
0,26,56,31
0,27,56,31
0,28,56,31
0,29,56,31
0,30,56,31
0,31,56,31
1,1,57,31
2,2,57,31
6,3,57,31
16,4,57,31
1,5,57,31
1,6,57,31
1,7,57,31
1,8,57,31
0,9,57,31
3,10,57,31
0,11,57,31
0,12,57,31
10,13,57,31
0,14,57,31
8,15,57,31
1,16,57,31
0,17,57,31
0,18,57,31
1,19,57,31
0,20,57,31
0,21,57,31
1,22,57,31
0,23,57,31
0,24,57,31
6,25,57,31
0,26,57,31
0,27,57,31
0,28,57,31
0,29,57,31
0,30,57,31
0,31,57,31
1,1,58,31
0,2,58,31
8,3,58,31
6,4,58,31
0,5,58,31
0,6,58,31
1,7,58,31
0,8,58,31
0,9,58,31
1,10,58,31
2,11,58,31
0,12,58,31
12,13,58,31
1,14,58,31
11,15,58,31
0,16,58,31
0,17,58,31
0,18,58,31
0,19,58,31
1,20,58,31
1,21,58,31
4,22,58,31
0,23,58,31
0,24,58,31
9,25,58,31
0,26,58,31
0,27,58,31
0,28,58,31
0,29,58,31
1,30,58,31
0,31,58,31
1,1,59,31
2,2,59,31
2,3,59,31
18,4,59,31
2,5,59,31
0,6,59,31
0,7,59,31
1,8,59,31
0,9,59,31
0,10,59,31
1,11,59,31
0,12,59,31
20,13,59,31
0,14,59,31
3,15,59,31
0,16,59,31
0,17,59,31
0,18,59,31
0,19,59,31
0,20,59,31
0,21,59,31
2,22,59,31
0,23,59,31
0,24,59,31
6,25,59,31
0,26,59,31
0,27,59,31
0,28,59,31
0,29,59,31
1,30,59,31
0,31,59,31
0,1,60,31
0,2,60,31
8,3,60,31
15,4,60,31
0,5,60,31
0,6,60,31
2,7,60,31
2,8,60,31
0,9,60,31
0,10,60,31
1,11,60,31
0,12,60,31
9,13,60,31
2,14,60,31
10,15,60,31
0,16,60,31
0,17,60,31
0,18,60,31
0,19,60,31
0,20,60,31
0,21,60,31
4,22,60,31
1,23,60,31
0,24,60,31
5,25,60,31
0,26,60,31
0,27,60,31
0,28,60,31
0,29,60,31
0,30,60,31
0,31,60,31
0,1,61,31
4,2,61,31
6,3,61,31
7,4,61,31
0,5,61,31
1,6,61,31
1,7,61,31
1,8,61,31
0,9,61,31
8,10,61,31
4,11,61,31
0,12,61,31
1,13,61,31
0,14,61,31
0,15,61,31
4,16,61,31
1,17,61,31
0,18,61,31
0,19,61,31
0,20,61,31
0,21,61,31
1,22,61,31
0,23,61,31
0,24,61,31
0,25,61,31
0,26,61,31
0,27,61,31
0,28,61,31
0,29,61,31
0,30,61,31
0,31,61,31
1,1,62,31
3,2,62,31
12,3,62,31
1,4,62,31
0,5,62,31
2,6,62,31
0,7,62,31
0,8,62,31
0,9,62,31
4,10,62,31
2,11,62,31
1,12,62,31
2,13,62,31
0,14,62,31
0,15,62,31
1,16,62,31
3,17,62,31
0,18,62,31
1,19,62,31
0,20,62,31
0,21,62,31
3,22,62,31
2,23,62,31
0,24,62,31
0,25,62,31
1,26,62,31
0,27,62,31
0,28,62,31
0,29,62,31
0,30,62,31
0,31,62,31
4,1,63,31
4,2,63,31
10,3,63,31
2,4,63,31
0,5,63,31
0,6,63,31
0,7,63,31
0,8,63,31
0,9,63,31
13,10,63,31
0,11,63,31
0,12,63,31
1,13,63,31
1,14,63,31
0,15,63,31
1,16,63,31
1,17,63,31
0,18,63,31
0,19,63,31
0,20,63,31
0,21,63,31
2,22,63,31
0,23,63,31
0,24,63,31
0,25,63,31
0,26,63,31
0,27,63,31
0,28,63,31
0,29,63,31
0,30,63,31
0,31,63,31
0,1,64,31
4,2,64,31
7,3,64,31
5,4,64,31
0,5,64,31
1,6,64,31
0,7,64,31
3,8,64,31
0,9,64,31
11,10,64,31
2,11,64,31
0,12,64,31
1,13,64,31
0,14,64,31
1,15,64,31
3,16,64,31
0,17,64,31
0,18,64,31
0,19,64,31
0,20,64,31
0,21,64,31
1,22,64,31
0,23,64,31
0,24,64,31
0,25,64,31
0,26,64,31
0,27,64,31
0,28,64,31
0,29,64,31
0,30,64,31
0,31,64,31
1,1,65,31
7,2,65,31
9,3,65,31
5,4,65,31
0,5,65,31
2,6,65,31
0,7,65,31
0,8,65,31
0,9,65,31
12,10,65,31
1,11,65,31
1,12,65,31
0,13,65,31
0,14,65,31
0,15,65,31
1,16,65,31
0,17,65,31
0,18,65,31
0,19,65,31
0,20,65,31
0,21,65,31
0,22,65,31
0,23,65,31
0,24,65,31
0,25,65,31
0,26,65,31
0,27,65,31
0,28,65,31
0,29,65,31
0,30,65,31
0,31,65,31
2,1,66,31
6,2,66,31
9,3,66,31
4,4,66,31
1,5,66,31
1,6,66,31
1,7,66,31
3,8,66,31
0,9,66,31
9,10,66,31
1,11,66,31
0,12,66,31
0,13,66,31
0,14,66,31
0,15,66,31
1,16,66,31
0,17,66,31
0,18,66,31
0,19,66,31
0,20,66,31
0,21,66,31
1,22,66,31
0,23,66,31
0,24,66,31
0,25,66,31
0,26,66,31
0,27,66,31
0,28,66,31
0,29,66,31
0,30,66,31
0,31,66,31
1,1,67,31
6,2,67,31
9,3,67,31
3,4,67,31
1,5,67,31
0,6,67,31
0,7,67,31
0,8,67,31
0,9,67,31
12,10,67,31
2,11,67,31
0,12,67,31
1,13,67,31
0,14,67,31
0,15,67,31
1,16,67,31
0,17,67,31
0,18,67,31
0,19,67,31
0,20,67,31
0,21,67,31
3,22,67,31
0,23,67,31
0,24,67,31
0,25,67,31
0,26,67,31
0,27,67,31
0,28,67,31
0,29,67,31
0,30,67,31
0,31,67,31
2,1,68,31
6,2,68,31
8,3,68,31
1,4,68,31
0,5,68,31
0,6,68,31
1,7,68,31
3,8,68,31
0,9,68,31
12,10,68,31
2,11,68,31
0,12,68,31
1,13,68,31
0,14,68,31
0,15,68,31
0,16,68,31
1,17,68,31
0,18,68,31
0,19,68,31
0,20,68,31
0,21,68,31
1,22,68,31
1,23,68,31
0,24,68,31
0,25,68,31
0,26,68,31
0,27,68,31
0,28,68,31
0,29,68,31
0,30,68,31
0,31,68,31
2,1,69,31
6,2,69,31
8,3,69,31
5,4,69,31
0,5,69,31
1,6,69,31
0,7,69,31
0,8,69,31
0,9,69,31
9,10,69,31
1,11,69,31
0,12,69,31
2,13,69,31
0,14,69,31
0,15,69,31
0,16,69,31
0,17,69,31
0,18,69,31
1,19,69,31
0,20,69,31
0,21,69,31
3,22,69,31
1,23,69,31
0,24,69,31
0,25,69,31
0,26,69,31
0,27,69,31
0,28,69,31
0,29,69,31
0,30,69,31
0,31,69,31
0,1,70,31
7,2,70,31
11,3,70,31
3,4,70,31
0,5,70,31
3,6,70,31
0,7,70,31
1,8,70,31
0,9,70,31
7,10,70,31
2,11,70,31
0,12,70,31
1,13,70,31
0,14,70,31
0,15,70,31
0,16,70,31
1,17,70,31
0,18,70,31
1,19,70,31
0,20,70,31
0,21,70,31
2,22,70,31
0,23,70,31
0,24,70,31
0,25,70,31
0,26,70,31
0,27,70,31
0,28,70,31
0,29,70,31
0,30,70,31
0,31,70,31
0,1,71,31
7,2,71,31
6,3,71,31
3,4,71,31
0,5,71,31
3,6,71,31
0,7,71,31
2,8,71,31
1,9,71,31
11,10,71,31
2,11,71,31
0,12,71,31
0,13,71,31
0,14,71,31
0,15,71,31
2,16,71,31
1,17,71,31
0,18,71,31
0,19,71,31
0,20,71,31
0,21,71,31
1,22,71,31
0,23,71,31
0,24,71,31
0,25,71,31
0,26,71,31
0,27,71,31
0,28,71,31
0,29,71,31
0,30,71,31
0,31,71,31
0,1,72,31
5,2,72,31
10,3,72,31
5,4,72,31
0,5,72,31
0,6,72,31
0,7,72,31
1,8,72,31
0,9,72,31
10,10,72,31
4,11,72,31
0,12,72,31
2,13,72,31
0,14,72,31
0,15,72,31
1,16,72,31
1,17,72,31
0,18,72,31
0,19,72,31
0,20,72,31
0,21,72,31
0,22,72,31
0,23,72,31
0,24,72,31
0,25,72,31
0,26,72,31
0,27,72,31
0,28,72,31
0,29,72,31
0,30,72,31
0,31,72,31
3,1,73,31
4,2,73,31
6,3,73,31
3,4,73,31
0,5,73,31
1,6,73,31
0,7,73,31
2,8,73,31
0,9,73,31
14,10,73,31
3,11,73,31
0,12,73,31
1,13,73,31
0,14,73,31
0,15,73,31
0,16,73,31
0,17,73,31
0,18,73,31
0,19,73,31
0,20,73,31
0,21,73,31
0,22,73,31
2,23,73,31
0,24,73,31
0,25,73,31
0,26,73,31
0,27,73,31
0,28,73,31
0,29,73,31
0,30,73,31
0,31,73,31
1,1,74,31
9,2,74,31
7,3,74,31
3,4,74,31
1,5,74,31
1,6,74,31
0,7,74,31
1,8,74,31
0,9,74,31
10,10,74,31
3,11,74,31
0,12,74,31
0,13,74,31
0,14,74,31
0,15,74,31
1,16,74,31
2,17,74,31
0,18,74,31
0,19,74,31
0,20,74,31
0,21,74,31
0,22,74,31
0,23,74,31
0,24,74,31
0,25,74,31
0,26,74,31
0,27,74,31
0,28,74,31
0,29,74,31
0,30,74,31
0,31,74,31
2,1,75,31
2,2,75,31
9,3,75,31
5,4,75,31
1,5,75,31
0,6,75,31
0,7,75,31
1,8,75,31
1,9,75,31
9,10,75,31
2,11,75,31
0,12,75,31
1,13,75,31
0,14,75,31
0,15,75,31
2,16,75,31
2,17,75,31
0,18,75,31
0,19,75,31
0,20,75,31
0,21,75,31
1,22,75,31
0,23,75,31
0,24,75,31
0,25,75,31
1,26,75,31
0,27,75,31
0,28,75,31
0,29,75,31
0,30,75,31
0,31,75,31
1,1,76,31
4,2,76,31
9,3,76,31
2,4,76,31
0,5,76,31
0,6,76,31
0,7,76,31
3,8,76,31
0,9,76,31
6,10,76,31
4,11,76,31
0,12,76,31
0,13,76,31
0,14,76,31
0,15,76,31
0,16,76,31
4,17,76,31
0,18,76,31
1,19,76,31
0,20,76,31
0,21,76,31
2,22,76,31
0,23,76,31
0,24,76,31
0,25,76,31
3,26,76,31
0,27,76,31
0,28,76,31
0,29,76,31
0,30,76,31
0,31,76,31
2,1,77,31
3,2,77,31
9,3,77,31
4,4,77,31
1,5,77,31
1,6,77,31
0,7,77,31
1,8,77,31
0,9,77,31
8,10,77,31
0,11,77,31
0,12,77,31
1,13,77,31
0,14,77,31
1,15,77,31
1,16,77,31
3,17,77,31
0,18,77,31
0,19,77,31
0,20,77,31
0,21,77,31
2,22,77,31
0,23,77,31
0,24,77,31
0,25,77,31
2,26,77,31
0,27,77,31
0,28,77,31
0,29,77,31
0,30,77,31
0,31,77,31
3,1,78,31
7,2,78,31
7,3,78,31
4,4,78,31
2,5,78,31
3,6,78,31
0,7,78,31
0,8,78,31
0,9,78,31
6,10,78,31
1,11,78,31
0,12,78,31
2,13,78,31
0,14,78,31
0,15,78,31
1,16,78,31
2,17,78,31
0,18,78,31
1,19,78,31
0,20,78,31
0,21,78,31
0,22,78,31
0,23,78,31
0,24,78,31
0,25,78,31
0,26,78,31
0,27,78,31
0,28,78,31
0,29,78,31
0,30,78,31
0,31,78,31
1,1,79,31
7,2,79,31
5,3,79,31
2,4,79,31
0,5,79,31
1,6,79,31
2,7,79,31
0,8,79,31
0,9,79,31
13,10,79,31
1,11,79,31
1,12,79,31
0,13,79,31
0,14,79,31
0,15,79,31
0,16,79,31
1,17,79,31
0,18,79,31
1,19,79,31
0,20,79,31
0,21,79,31
2,22,79,31
1,23,79,31
0,24,79,31
0,25,79,31
1,26,79,31
0,27,79,31
0,28,79,31
0,29,79,31
0,30,79,31
0,31,79,31
3,1,80,31
9,2,80,31
5,3,80,31
3,4,80,31
0,5,80,31
3,6,80,31
0,7,80,31
2,8,80,31
0,9,80,31
7,10,80,31
0,11,80,31
0,12,80,31
1,13,80,31
0,14,80,31
0,15,80,31
3,16,80,31
0,17,80,31
0,18,80,31
0,19,80,31
0,20,80,31
0,21,80,31
3,22,80,31
0,23,80,31
0,24,80,31
0,25,80,31
0,26,80,31
0,27,80,31
0,28,80,31
0,29,80,31
0,30,80,31
0,31,80,31
1,1,81,31
6,2,81,31
9,3,81,31
1,4,81,31
0,5,81,31
0,6,81,31
1,7,81,31
1,8,81,31
0,9,81,31
9,10,81,31
1,11,81,31
0,12,81,31
1,13,81,31
0,14,81,31
0,15,81,31
1,16,81,31
4,17,81,31
0,18,81,31
0,19,81,31
0,20,81,31
0,21,81,31
3,22,81,31
1,23,81,31
0,24,81,31
0,25,81,31
0,26,81,31
0,27,81,31
0,28,81,31
0,29,81,31
0,30,81,31
0,31,81,31
2,1,82,31
3,2,82,31
7,3,82,31
4,4,82,31
1,5,82,31
0,6,82,31
0,7,82,31
0,8,82,31
0,9,82,31
12,10,82,31
2,11,82,31
0,12,82,31
1,13,82,31
1,14,82,31
0,15,82,31
3,16,82,31
2,17,82,31
0,18,82,31
1,19,82,31
0,20,82,31
0,21,82,31
0,22,82,31
0,23,82,31
0,24,82,31
0,25,82,31
0,26,82,31
0,27,82,31
0,28,82,31
0,29,82,31
0,30,82,31
0,31,82,31
1,1,83,31
5,2,83,31
10,3,83,31
3,4,83,31
1,5,83,31
2,6,83,31
0,7,83,31
3,8,83,31
0,9,83,31
5,10,83,31
2,11,83,31
0,12,83,31
1,13,83,31
0,14,83,31
0,15,83,31
1,16,83,31
1,17,83,31
0,18,83,31
0,19,83,31
0,20,83,31
0,21,83,31
3,22,83,31
1,23,83,31
0,24,83,31
0,25,83,31
0,26,83,31
0,27,83,31
0,28,83,31
0,29,83,31
0,30,83,31
0,31,83,31
1,1,84,31
3,2,84,31
8,3,84,31
8,4,84,31
1,5,84,31
1,6,84,31
0,7,84,31
0,8,84,31
0,9,84,31
8,10,84,31
3,11,84,31
1,12,84,31
1,13,84,31
0,14,84,31
0,15,84,31
2,16,84,31
1,17,84,31
0,18,84,31
1,19,84,31
0,20,84,31
0,21,84,31
0,22,84,31
0,23,84,31
0,24,84,31
0,25,84,31
0,26,84,31
0,27,84,31
0,28,84,31
0,29,84,31
0,30,84,31
0,31,84,31
1,1,85,31
6,2,85,31
3,3,85,31
3,4,85,31
1,5,85,31
0,6,85,31
0,7,85,31
2,8,85,31
0,9,85,31
17,10,85,31
1,11,85,31
0,12,85,31
1,13,85,31
0,14,85,31
0,15,85,31
1,16,85,31
0,17,85,31
0,18,85,31
0,19,85,31
0,20,85,31
0,21,85,31
2,22,85,31
0,23,85,31
1,24,85,31
0,25,85,31
0,26,85,31
0,27,85,31
0,28,85,31
0,29,85,31
0,30,85,31
0,31,85,31
1,1,86,31
5,2,86,31
13,3,86,31
3,4,86,31
0,5,86,31
2,6,86,31
1,7,86,31
1,8,86,31
0,9,86,31
7,10,86,31
2,11,86,31
0,12,86,31
0,13,86,31
0,14,86,31
0,15,86,31
1,16,86,31
1,17,86,31
0,18,86,31
0,19,86,31
0,20,86,31
0,21,86,31
2,22,86,31
0,23,86,31
0,24,86,31
0,25,86,31
0,26,86,31
0,27,86,31
0,28,86,31
0,29,86,31
0,30,86,31
0,31,86,31
2,1,87,31
7,2,87,31
8,3,87,31
6,4,87,31
0,5,87,31
2,6,87,31
0,7,87,31
1,8,87,31
0,9,87,31
9,10,87,31
0,11,87,31
0,12,87,31
1,13,87,31
0,14,87,31
0,15,87,31
1,16,87,31
0,17,87,31
0,18,87,31
1,19,87,31
0,20,87,31
0,21,87,31
1,22,87,31
0,23,87,31
0,24,87,31
0,25,87,31
0,26,87,31
0,27,87,31
0,28,87,31
0,29,87,31
0,30,87,31
0,31,87,31
0,1,88,31
8,2,88,31
12,3,88,31
1,4,88,31
0,5,88,31
0,6,88,31
0,7,88,31
1,8,88,31
0,9,88,31
8,10,88,31
0,11,88,31
1,12,88,31
1,13,88,31
0,14,88,31
0,15,88,31
2,16,88,31
2,17,88,31
0,18,88,31
0,19,88,31
0,20,88,31
0,21,88,31
2,22,88,31
0,23,88,31
0,24,88,31
0,25,88,31
1,26,88,31
0,27,88,31
0,28,88,31
0,29,88,31
0,30,88,31
0,31,88,31
0,1,89,31
6,2,89,31
12,3,89,31
1,4,89,31
0,5,89,31
1,6,89,31
1,7,89,31
4,8,89,31
0,9,89,31
9,10,89,31
2,11,89,31
0,12,89,31
1,13,89,31
0,14,89,31
0,15,89,31
0,16,89,31
1,17,89,31
0,18,89,31
0,19,89,31
0,20,89,31
0,21,89,31
0,22,89,31
0,23,89,31
0,24,89,31
0,25,89,31
1,26,89,31
0,27,89,31
0,28,89,31
0,29,89,31
0,30,89,31
0,31,89,31
2,1,90,31
4,2,90,31
8,3,90,31
4,4,90,31
0,5,90,31
1,6,90,31
1,7,90,31
0,8,90,31
0,9,90,31
10,10,90,31
0,11,90,31
0,12,90,31
3,13,90,31
0,14,90,31
0,15,90,31
2,16,90,31
1,17,90,31
0,18,90,31
1,19,90,31
0,20,90,31
0,21,90,31
2,22,90,31
0,23,90,31
0,24,90,31
0,25,90,31
0,26,90,31
0,27,90,31
0,28,90,31
0,29,90,31
0,30,90,31
0,31,90,31
3,1,91,31
5,2,91,31
6,3,91,31
2,4,91,31
0,5,91,31
2,6,91,31
0,7,91,31
0,8,91,31
0,9,91,31
14,10,91,31
3,11,91,31
0,12,91,31
1,13,91,31
0,14,91,31
0,15,91,31
1,16,91,31
1,17,91,31
0,18,91,31
0,19,91,31
0,20,91,31
0,21,91,31
1,22,91,31
0,23,91,31
0,24,91,31
0,25,91,31
0,26,91,31
0,27,91,31
0,28,91,31
0,29,91,31
0,30,91,31
0,31,91,31
2,1,92,31
2,2,92,31
12,3,92,31
2,4,92,31
0,5,92,31
0,6,92,31
0,7,92,31
1,8,92,31
1,9,92,31
10,10,92,31
2,11,92,31
3,12,92,31
2,13,92,31
0,14,92,31
0,15,92,31
1,16,92,31
0,17,92,31
0,18,92,31
0,19,92,31
0,20,92,31
0,21,92,31
1,22,92,31
0,23,92,31
0,24,92,31
0,25,92,31
0,26,92,31
0,27,92,31
0,28,92,31
0,29,92,31
0,30,92,31
0,31,92,31
2,1,93,31
5,2,93,31
7,3,93,31
6,4,93,31
0,5,93,31
1,6,93,31
0,7,93,31
2,8,93,31
0,9,93,31
9,10,93,31
1,11,93,31
0,12,93,31
0,13,93,31
0,14,93,31
1,15,93,31
0,16,93,31
3,17,93,31
0,18,93,31
0,19,93,31
0,20,93,31
0,21,93,31
2,22,93,31
0,23,93,31
0,24,93,31
0,25,93,31
0,26,93,31
0,27,93,31
0,28,93,31
0,29,93,31
0,30,93,31
0,31,93,31
1,1,94,31
4,2,94,31
7,3,94,31
